id,text,date,isheader,noadvert,page,readingorder
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t2,"<p>1. Sonntag den 21sten Aprill werden auf dem Guth Polloronis, Stieren, Kühe und Kälber öffentlich versteigert, und dem Meist- bietenden gegen baares Geld überlassen werden.</p>","1799-04-18","","","218","2"
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t3,"<p>2. Dimanche le 21 Avril, on vendra pübli- quement des vaches, bceufs & veaus sur le bien St. Apollinaire à celui qui offriral le plus & en pavant content.</p>","1799-04-18","","","218","3"
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t4,"<p>3. Zukunftigen Montag als den 2asten dieses Monats wird der, dem Johannes Meister in Beinwyl zugehörige Sennberg, derl mittlere Möschbach genannt, in bemeldtem Beinwyl, Distrikts Dornek gelegen, worauf 16 C. V. Kuh können gefümmert werden , nebst seinen übrigen Haabseeligkeiten in der Wirthschaft zu besagtem Beinwyl, öffentch aufgeruffen werden; alle diejenige, so dahert Lust und Liebe haben, gedeuten Berg zu kauffen, können sich auf bestimmten Tag, Nachmittags um 2 Uhr auf Orth und Stelle einfinden, allwo solcher, nebst seinen übrigen Haabschaften öffentlich wird aufge- ruffen und dem Höchstbiethenden gegenl hinlänglicher Bürgschaft ganthsweise zuge- stellt werden. Den 16ten Aprill 1799. Gerichtschreiberey Dornek.</p>","1799-04-18","","","218","4"
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t5,"<p>4. Montags den a9sten dieses Monats Nach- mittag, wird man in der Baulerischen Behausung zum aussern biauen Wind in Nro. 868. in der Steinenvorstadt, allerhandf Zinnen-Kupfer-Meßing-Eisen- und Erden- Geschirr, leinen Plunder, Hölzenwerk und Bettwerk, öffentlich verganthen. Sodann wird den gleichen Nachmittag zwischen 4 und 5 Uhr, diese Behausung selbst samt Hofstatt, Stallung uc. welche unterdessen täglich zu besichtigen ist, unter Versprechung freyen Kaufs und denen zu eröf nenden Bedingnissen aufgeruffen und dem Meist- bietenden überlassen werden.</p>","1799-04-18","","","218","5"
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t7,"<p>Mittwochs als den isten nächstkünftigen Maymonats, wird man in der Thelluso- nischen Scheuer auf dem St. Leonhards- graben, 2 Kutschen-Pferd, eine soviel als neue grüne Kutsche, samt einer andern blauen dito, eine Chaise zu 4 Plätzen, ein Wagen, zmal aufzumachen, Kutschen und anderes Geschirr, eine Parthey Hen, Emd und Stroh, 8 Vierling Faß und allerhand andere Sachen, gegen baarer Bezahlung öffentlich aufruffen und verganten.</p>","1799-04-18","","","218","7"
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t8,"<p>Auf unserer Landschaft sind ehelich getraut worden;</p>","1799-04-18","1","","218","8"
0049bdaa-50fd-50fe-a395-9f65a5cfc1ce/t9,"<p>Den isten Aprill in Bratteln. B. Jultanus Perret von LaChaudefond, mit Jgfr. Rosina Catharina Roth von Basel. Den 8ten dito ebendaselbst. B. M. Joh. Georg Engler, S. Min Cand. mit Jgfr. Anna Margaretha Strübin, beyde von Basel. Den 15ten Aprill in Mönchenstein. B. M. Heinrich Grieder, mit Jgfr. A. Maria Sigrist beyde von Rüneberg. Gleichen Tages zu St. Margaretha. B. Joh. Georg Bachofen, mit Jgfr. Ursula Carle, beyde von Basel.</p>","1799-04-18","","1","218","9"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t0,"<p>5. Montag Abend den 13ten May, ist vom Spitthalsprung bis in die Gegend des eine weisse Strickete, wovon einer ganzt, durchbrochene Schuhschnalle, wovon der und der andere bis an den Fersen ansge. Finder ist durchs Berichthaus um gutig Rückgabe gebeten.</p>","1799-05-16","","","261","0"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t1,"<p>6. Vor etwa; Wochen hat jemand in einem Hause oder Laden ein artig Mehrrohr mitf einem schwarzen Knopf mit elfendein ein- Berichthaus gegen eine angemessene Be- lohnung um gutige Rückgabe.</p>","1799-05-16","","","261","1"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t10,"<p>14. Dienstag Morgens hat ein Töchterlein ein braun seidenen Stricksäckel mit drey Knaulen weissen Faden und einem ange- strickten Strumpf, von der Weissengaß bis an den Gerberberg verloren; dem ehrlichen Finder wird für die Rückgabe ein ange- messenes Trinkgeld angeboten.</p>","1799-05-16","","","261","10"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t11,"<p>15. Wer einen braun seidenen Geldsäckel mit eiwas Geld, welcher am Sonntag ist ver- loren worden, gefunden hat, ist gebeten, ihn gegen ein Trinkgeld ins Berichthaus zu bringen</p>","1799-05-16","","","261","11"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t12,"<p>16. Letztern Sonntag den 5ten dieses, ist ein deutscher Schlüssel verloren worden, auf dem Weg von der Spahlenvorstadt bis vor das Bläsithor, man wird für dessen Rück. gabe sehr dankbar seyn.</p>","1799-05-16","","","261","12"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t13,"<p>9. Sonntangs den 5ten dieses, ist von der 17. Freytag Nachts, als den 3ten dieses, sind  beym Kaufhaus zwey Wagen-Wenden ab zwey Güther-Wägen entwendet, worden; sollten ste zum Verkauf angetragen werden, so bittet man sie inne zu behalten, oder sollte jemand Nachricht davon geben können, so wird man erkenntlich dafür seyn.</p>","1799-05-16","","","261","13"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t14,"<p>18. Samstag den 4ten dieses, ist allhier ein kleines gelbes Hündlein, Mopper-Art, mit langen Obren, verloren gegangen; wer davon Nachricht zu geben weiß, hat eine gute Belohnung zu erwarten.</p>","1799-05-16","","","261","14"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t2,"<p>7. Den i4ten dieses früh, ist ein schwarzer langhgarigter mittelgrosser Haushund mit licher Art entloffen, sollte derselbe, von jemand aufgefangen worden seyn, oder sont Bericht davon geben können, so ist man ersucht durchs Berichthaus Nachricht zu geben.</p>","1799-05-16","","","261","2"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t3,"<p>8. Der B. Adjutant de la place Nro. 1576. bey dem Gemeinde-Haus logirend, hat vorl ohngefehr 14 Tagen einen jungen grossenl dänischen Hund verloren, weis und grau, mit vielen schwarzen Flecken tigrirt, der das eine Obr kürzer abgestützt hat als dasi andere, nach 8 Tagen kam er wieder mitf einem neuen Halsband, welches ihm abse- nommen ward, nun hat er sich aber seit Dienstag wieder verloffen, welches ver- muthen läßt, daß er durch jemand aufge- fangen wird, derjenige so dem Eigenthumerf davon Na hricht geben kann, hat von dem- selben ein honertes Trinkgeld zu erwarten.</p>","1799-05-16","","","261","3"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t4,"<p>grossen in die kline Stadt, bis eine Sireckef vors Riechenthor ein goldenes Ohrengehängi verloren worden, sollte es jemand gefunden, haben, so ersucht man es gegen Erkennt- lichkeit an seine Behörde abzugeben.</p>","1799-05-16","","","261","4"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t5,"<p>10. Mittwoch den isten May Nachmittags, hat jemand ohnweit dem Brunnen in der Eschewörstgdt, ein lederner Geidsäckel, w rin ein ganzer Rthlr. und 4. Bagen groder Mün; war, verloren; man bittet n den Finder, solchen gegen ein Trinkgeld i ins Berichthaus zu senden.</p>","1799-05-16","","","261","5"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t7,"<p>Bäumleins, ein weisser Stricksäckel, worinn 11. Freytag den 3ten May, ist eine silberne Camerad im Berichthaus zu sehen, an der macht ist, verloren worden, der redlichel, obern Schneidergaß verloren worden; man ersucht den Finder, sie gegen Erkenntlichkeit allda abzugeben.</p>","1799-05-16","","","261","7"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t8,"<p>12. Vor ohngefehr 14 Tagen ist in einem hiesigen Hause ein roth taffeter Parapluye L8. bezeichnet, gegen einem ebenfalls rothen gelegt, stehen lassen, man bittet durchsl ohne Namen, verwechselt worden; der Innhaber des erstern ist ersucht, ihn im Berichthaus zu vertauschen.</p>","1799-05-16","","","261","8"
00b8b686-1dd6-5c0f-bd4d-6729037c1dd8/t9,"<p>13. Letztern Sonntag Nachmittag, ist ein klein franz. Schlüsselein verloren worden; der einem weissen Fieck auf der Brust, männ Finder ist ersucht, ihn gegen ein Trinkgeld ins Berichthaus zu liefern.</p>","1799-05-16","","","261","9"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t1,"<p>62. Bey B. Jacob Märklin in Nro. 496. am Spahlenberg, ist schön Rocken- und Kornstroh zu haben.</p>","1799-09-19","","","453","1"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t10,"<p>7. Wer einen kleinen Atlas von General- Landcharten zu verkaufen hat, beliebe ihn zum Biber an der Greiffengaß Nro. 227. zu senden.</p>","1799-09-19","","","453","10"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t11,"<p>8. Ein eisernes Oefelein, wo möglich nebst Rohr und Zugehörde.</p>","1799-09-19","","","453","11"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t12,"<p>9. Ein oder zwey in gutem Stand sich be- sindliche Breitspiel.</p>","1799-09-19","","","453","12"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t13,"<p>10. Zu zwey nicht gar grossen Creutzstöck, Vorfenster.</p>","1799-09-19","","","453","13"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t14,"<p>11. Ein gutes C Clarinet.</p>","1799-09-19","","","453","14"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t15,"<p>Es wird zum Ausleihen offerirt.</p>","1799-09-19","1","","453","15"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t16,"<p>1. Ohngefehr coo bis 700. Pfund Geld auf gute Versicherung.</p>","1799-09-19","","","453","16"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t17,"<p>2. Auf nächstkommende Simon-Judä, Messe stehet auf dem Baarfußerplatz ein der wohl- gelegensten Laden, nebst einem Hausgang mit grossen Waarenkästen.</p>","1799-09-19","","","453","17"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t18,"<p>3. Am Spahlenberg in Nro. 492. ist eine heitere Stube eine kleine Stege hoch samt einer heitern warmen Kammer, drey kleine Stegen hoch Platz zum Hol; und was der Augenschein zeigen wird, an i oder höchst 2 Personen ohne Kinder, auf H. Weyhnacht zu beziehen.</p>","1799-09-19","","","453","18"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t19,"<p>4. Ein heiteres Losament samt - Kammern und grossem Garten, auf H. Weyhnachten zu beziehen.</p>","1799-09-19","","","453","19"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t2,"<p>63. In der Samuel Flickschen Buchhandlung an der Schiffände ist zu ha ben: Gedan- ken zu einer stellvertretenden Volksregie- rung, 4. 1799. 10 kr. Les intrigues de POlygarchie, comedie en prose et en 3 actes par Augustin Rose Ang elini, 8. 1799. 52 Er. Manuel ou guide des Negocians dans la combinaison des changes etc. etc. traduit dapres la IXe edition allemande de Flugel par G. Ph. Eckard. 8. 1799. 52 xr. Buonaparte au Caire, ou Memoi- res fur Pexpedition de ce General em Egppte, 2 vol. 18. Paris 1799. 40 Ir. Le veritable livre des reves avec la mg- niére de les interprêter et de mettre à la loterie pour y gagner sürement en suivantf exactement les 80 Numeros, des figures gui annoncent les chances heureuses eto. eto. 8 Er.</p>","1799-09-19","","","453","2"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t20,"<p>5. Il y a louer pres la maison commune 2n premier Ctage, une chamhre & une niche, garnie avec les meubles necessaires dans le plus nouveau gceut & dans le troisieme Ctage une chambre bien claire, mais non pas si Clegante que Pautre, aussi hien garnie.</p>","1799-09-19","","","453","20"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t21,"<p>6. Ein Weibersitz im Münster unter der Orgel innersten Roost, und ein Mannensitt der 4te vom Pfarrstuhl gegen dem Graben- Lettner in der St. Leonhardskirche.</p>","1799-09-19","","","453","21"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t22,"<p>7. In Nro. 329. in der Fröschgaß, ist ein meublirtes Zimmer ohne Kost, gleich zu beziehen.</p>","1799-09-19","","","453","22"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t23,"<p>8. Am Gerberberg ist auf Herbstfronfasten ein Losament zu verleihen, wie auch ein grosser Keller.</p>","1799-09-19","","","453","23"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t24,"<p>9. Ein guter Keller samt einigen Faß um billigen Zins.</p>","1799-09-19","","","453","24"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t25,"<p>10. Ein guter Keller am Spahlenberg.</p>","1799-09-19","","","453","25"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t26,"<p>11. Ohngefehr in Mitte der Stadt stehet sogleich zu verleihen, eine geräumige soviel als neue Behausung, in welcher geräumige Magazine, ein grosser Keller, Hof nebst Soybrunnen und ein artiges Gärtlein sich befinden.</p>","1799-09-19","","","453","26"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t3,"<p>Hingegen wird zu kaufen begehrt.</p>","1799-09-19","1","","453","3"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t4,"<p>1. Brauchbare Kisten, klein und mittelgroße, und kleine Fäßel, in Nro. 239. an derf Ochsengaß im kein Basel.</p>","1799-09-19","","","453","4"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t5,"<p>2. Ein noch brauchbares Zwischen-Oefelein.</p>","1799-09-19","","","453","5"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t6,"<p>3. Es wird eine Windbüchse zu kaufen oder zu entlehnen begehrt, ist sich in Nro. 793. bey der Steinenmühle anzumelden.</p>","1799-09-19","","","453","6"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t7,"<p>4. Eine wohlconditionirte Bibel ohne Kpf oder gegen eine Merianische mit Kupfern zu vertauschen.</p>","1799-09-19","","","453","7"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t8,"<p>5. Eine eichene oder tannene Thüre,; Schuh breit und 6 Schuh hoch, ist sich in Nro. 770. an der vordern Steinen anzumelden.</p>","1799-09-19","","","453","8"
00b8f4ef-3361-5ac7-ae4b-5d48402c1649/t9,"<p>6. Ein Mehlkasten mit einem graden Deckel circa 5 bis 6 Säck haltend, wie auch ein Kohlenhafen für einen Beck dienlich.</p>","1799-09-19","","","453","9"
00d217aa-5ab7-5935-b271-d4032a000dcf/t0,"<p>P. S. Zum Verkaufen.</p>","1799-09-19","1","","459","0"
00d217aa-5ab7-5935-b271-d4032a000dcf/t1,"<p>1. Ein grüner runder Kachelofen, nach mo- derner Facon, siehet aus Mangel Platzes; zu verkaufen.</p>","1799-09-19","","","459","1"
00d217aa-5ab7-5935-b271-d4032a000dcf/t10,"<p>Den 8ten Sept. zu St. Elisabethen. FFrau Catharina Schaub, B. Jacob Eckmann des Hafners nach Tod hinterl. Wittwe. Den i4ten dito bey St. Leonhard. FFrau Anna Catharina Iselin, B. Elias Kern, gew. ehel. Hausfrau. Des gleichen Tages ebendaselbst. B. Joh. Heinrich Pullich der Kammmacher. Den 16ten dito bey St. Alban. lB. Franz Emanuel Kohl, der Seidenzeug-</p>","1799-09-19","","1","459","10"
00d217aa-5ab7-5935-b271-d4032a000dcf/t11,"<p>Bey Sam uel Flick, Buchdrucker und Buchhändler an der Schiff- lände ist zu haben: Modele du Guerrier republicain, vie de Hoche, depuis son entree dans les Gar- des francaises jusqu à sa mort au grade de gönéral en chef, broch6. 24. Er. Veillodter V. K. Communionbuch für den. kende Christen, 1799. 8. fl. 1. Ueber öffentliche Lehranstalten, insbesonderes über Lektionskataloge auf Universitäten. Erstes Bändchen, 1798. br. fl. 1. 12 kr. Stöckels H. F. A. gründliche Anweisung den Bernstein aufzulösen und mit demsel ben zu lakiren, 1798. 8. 20 kr. Kurze Anleitung zur deutschen Sterngraphie oder Kurzschreibkunst, mit 2 Kupfertafeln, 24 kr. 1798. 8. Beschreibung der Insel Malta und des Mal- teserritterordens mit dem Prospekt der Fe- stung Valetta und des Castells St. Elmo, nebst Abbildung einiger der gewöhnlichsten Staatskleidungen der Ritter, mit 2 Kup- 12 kr. fern, 1799. 4. Das einzige Mittel Friede zu machen von einem edlen Venetianer, 1798. 8. 12 kr. lVollständiges Färbe- und Blaichbuch zu meh- Fahrikanten und Färber, 7ter Band, 1749. 8. fl. 1. 30 kr. Gülichs. J. F genaue Beschreibung und Vorschriften zur Manchester-Piquee-Mous- nöthigen Vorbereitung der Farben und Aus rüstung. Nebst der Gold- und Silber- druckerey und Mahlerey auf Zize und an- dere Baumwollenwaaren 1799. 8. fl. 1. 30 kr. Helderbergs, F., Förster oder neue Bey- träge zum Forstwesen, in 2 Heft, mit il- luminirten Kupfern, 179758. fl. 2. Versuch einer kürzen Geschichte der merk- ürdigsten Religionen, besonders des Chri-le stenthums, 1798. 8. fl. 1. Steganographie oder die Geheimschreibkunst, kein Commentar, sondern ein Gegenstuck zur G.-. L.  - Kunst der Geheimschrei- berey, 1799. 8. 40 kr. Kurze Beschreibung der österreichisch-venetia- nischen Staaten zur Erläuterung der neue- sten Staatsveränderungen, 1798. gr. 8. fl. 1. Spohr, D. C. H. veterinarisches Handbuch oder Anweisung die Krankheiten der Thier. re zu erkennen und zu heilen, für Thier- färste und Haushälter. Erster Band. 1798. fl. 1. 30 kr. gr. 8. Meyniers; J. H. Handbuch, zum ersten Unterricht in ber französischen Sprache, besonders auf Schulen, 1799. gr. 8. 48 kr. Ludwigs, Joh., Gebete und Betrachtungen für schwangere Frauen, 1799. 8. fl. 1. Stöckels, H. S. A praktisches Handbuch für Künstler, Lakierliebhaber und Oehlfar- ben-Anstreicher, 2te ganz umgearbeitetel fl. 1. 12 kr.l Auflage, 1799. gr. 8. Preißlers; I., theoretisch- praktischer Unter- richt im Zeichnen, in 4 Theil mit Kup- fertafeln, neueste durchaus umgearbeitetel fl. 10. 40 kr. Ausgabe, 1797. gr. 8. Meyniers; J. H. neues Vokabularspiel, durch welches Kinder in kurzer Zeit undl auf eine sehr unterhaltende Art, gegenf tausend Wörter in französischer lateinischers ka vom Vorgebürge der guten Hoffnung  und deutscher Sprach erlernen können, 1798. aus. In den Jahren von 1780 bis 1785. 3. rerm Unterricht-Rutzen und Gebrauch fürl Der Vogelfang nach seinen verschiedenen Ar- ten, praktisch nach der Erfahrung beschrie- ben, nebst Anleitung zur Jagd des Feder- wildprets, ister Theil, mit illuminirten Kupfern, 1798. 8. 2ffl. 4. selin- und Casimir-Druckerey; der dazu lNatürliches Zauberbuch oder neueröffneter Spielplatz rarer Künste in 2 Theile, in welchem nicht allein alle Taschenspieler und andere curiose mathematische und phnstka- lische Künste, sondern auch die gebräuch- lichen Kartenwürfel, Billard-Damen- und andere Spiele aufs genaueste beschrieben, mit vielen Figuren erläutert werden. Neue und verbesserte Aufl. 1798. 8. fl. 2. 30 kr. Vollständiger Unterricht über den Ackerbau für angehende Wirthschaftsbediente und für den gemeinen Landmann, auch allen- salls zur Unterweisung der Jugend in den Landschulen, 1ter und 2ter Theil, 1798. gr. 8. fl. 4. 40 kr. Ewald, J. L., christliches Hand- und Haus, buch, oder Betrachtungen auf alle Tage im Jahre, zu Beförderung des Glaubens an Jesus und der christlichen Gottseligkeit, fl. 8. in 4 Theile, 1797. gr. 8. Meusel, J. G. Leitfaden 2ur Geschichte der Gelehrsamleit. Erste Abtheilung, 1799. fl. 2. 40 xr. 8r. 8. Müllers, D. J. V.. Entwurf der gericht- lichen Arzneywissenschaft nach juriftischen und medizinischen Grundsätzen für Geistli- che, Rechtsgelehrte und Aerzte, ater Band, fl. 3. 1798. gr. 8. Piepenbring, D. Georg Heinrich, Grundbe- griffe pharmacetischer Operationen, nebst den allgemeinen Regeln und Künstgriffen, welche man bey den verschiedenen prakti- schen Arbeiten zu beobachten hat, für die Lehrlinge in der Pharmacie, 1799. gr. 8. fl. 1. 20 kr. Trommsdorf, J. B. Handbuch der phar- macetesischen Waarenkunde zum Gedrauch für Aerzte, Apotheker und Drogisten, fl. 3. 30 kr. 1799. gr. 8. lLe Vaillant, Reise in das Innere von Afri- 36 tr. 3ter bis 5ter Theil, 1797. gr. 8. fl. 526er</p>","1799-09-19","","","459","11"
00d217aa-5ab7-5935-b271-d4032a000dcf/t2,"<p>Ganten.</p>","1799-09-19","1","","459","2"
00d217aa-5ab7-5935-b271-d4032a000dcf/t3,"<p>1. Freytags den 27ten dieß, Nachmittags um ; Uhr werden vor dem Aeschemer Thor, nächst dem Stöcklischen Guth und der Luftmatte, ohngefähr; Juchart Ackers, an dem Ort selbst, öffentlich versteigert und dem Meistbietenden überlassen werden.l</p>","1799-09-19","","","459","3"
00d217aa-5ab7-5935-b271-d4032a000dcf/t4,"<p>2 Montags den zosten dieses wird zum Rupf in der Aeschenvorstadt allerhand Haus- rath, Federwath, leinen Plunder, Manns- und Weiberkleider, Silber, Zinn- Oehr- und Kupfergeschirr, Eisenwerk und schönel Tableaur und Bücher öffentlich aufgeruf- fen und dem Meistbiethenden überlassenl werden.</p>","1799-09-19","","","459","4"
00d217aa-5ab7-5935-b271-d4032a000dcf/t5,"<p>3. Künftigen Montag den 23sten Septemberf und folgende Tage Nachmitags um 1Uhr, wird man in der Behausung in der Tiefes am Bäumlein Nro. 1062. allerhand Man- nenkleider, Bettwerk,. Kupfer, Oehr, Sturg und Meßing-Geschirr, verschiedener Haus. rath, Hölzenwerk, Sessel, nußbaumene und tannene Kästen, Commoden, eine Stock- Uhr, etliche Waag, Meßing und Eisen- Gewicht, Bücher, auch mehrere in Eisenl gebundene große und kleinere stücklein Faß, Bauchy-Geschirr und anderes mehr auf- Fabrikant.</p>","1799-09-19","","","459","5"
00d217aa-5ab7-5935-b271-d4032a000dcf/t7,"<p>Auf unserer Landschaft sind ehelich getraut worden:</p>","1799-09-19","1","","459","7"
00d217aa-5ab7-5935-b271-d4032a000dcf/t8,"<p>Den 9ten Seyt. in klein Hüningen. B. Jacob Köchly, von Engen, im Distritt Zurich, mit B. Susanna Kleiner, von Elgg, auch Canton Zürich.</p>","1799-09-19","","1","459","8"
00d217aa-5ab7-5935-b271-d4032a000dcf/t9,"<p>Verstorben und Begraben.</p>","1799-09-19","1","","459","9"
0203dbb0-c762-5321-987a-68733342ce72/t0,"<p>Es wird zum Verkauf angetragen:</p>","1799-08-08","1","","385","0"
