id,text,date,isheader,noadvert,page,readingorder
013aa611-522e-5941-bafa-53b1e8276768/t4,"<p>21. Im Bischoffischen Buchladen ist zu haben: Zwo heilige Reden des sel. Herrn Pfarrer Lorenzen, nemlich die erste und letzte sei- nes 30jährigen Predigtamts ꝛc. 8. Straß- burg 784. kr. 10. Neddersen Gedanken über wichtige Stücke des thätigen Christen- thums ꝛc. 8. Tübingen 1781. kr. 20. Schli- palii Betrachtungen des Grabes und der Ewigkeit 8e kr. 16. Dessen wichtige Fragen für das Herz, 8o kr. 32. Bemu- hungen Jesu um eine einzige Seele, kr. 8. Desselben merkwürdiger Lebenslauf und letz- te Stunden, 80 kr. 10. Kyburzens auo- führliche Paßionsbetrachtungen, mit Ge- bättern begleitet und Kupfern gezieret, gr. 8. Druckpap. fl. 1. Schrp. fl. 1. kr. 20.</p>","1784-03-04","","","88","4"
013aa611-522e-5941-bafa-53b1e8276768/t6,"<p>22. Feine Perlen Ulmergersten; Pariser Ma- rechal- und Royal-Haarpuder; Cöllnischen Leim; guter gelber Zunder à 7 bz. das B. Auch extra feine Flintensteine, seynd bey Hrn. Johannes Otto in der Kleinen Stadt zu haben.</p>","1784-03-04","","","88","6"
013aa611-522e-5941-bafa-53b1e8276768/t7,"<p>23 Bey Hrn. Eman. Gysendörfer zu St. Al- ban sind zu haben: schöne Schäube à 4 ß. und Roggenstroh à 2 bz. das Stück.</p>","1784-03-04","","","88","7"
013aa611-522e-5941-bafa-53b1e8276768/t8,"<p>24. Ein schöner junger Jagdhund, von guter Art, frisch dreßiert; ist sich deshalben bey Mr. de Boisson, lnspecteur du Transit au Bureau de St. Louis, anzumelden.</p>","1784-03-04","","","88","8"
013aa611-522e-5941-bafa-53b1e8276768/t9,"<p>25. Ein artiges zu drey Theilen eingerichtetes Paarhäuslein, noch wol-conditioniert; in billigem Preis.</p>","1784-03-04","","","88","9"
018c963f-8a59-51d1-a414-69bcfc19883a/t0,"<p>11. Montags den 10 May, wird man in der Spitthalmühle im St. Albanthal, aller- hand Hausrath, Bethwerk, Leinenblun- der, Mannskleider, Uhren und anderes Silberwerk: Zinn-Ehern- und Kupfer- geschirr, allerhand Hölzenwerk, Schiff und Geschirr, Wägen, Kärren, Pferd, Schwein, Geflugel und Bau öffentlich aufruffen und verganten:</p>","1784-05-06","","","177","0"
018c963f-8a59-51d1-a414-69bcfc19883a/t1,"<p>12. Hr. Isaak Kürsteiner, der Handelsmann von Suhr bey Arau, Canton Bern, hat vor etwelchen Jahren eine Kunstmaschine eingerichtet, daß er in Zeit 10 à 14. Ta- gen, bis 12 Zentner baumwollene Strümpf, Kappen und Garnwaaren, sowol im Som- mer als im Winter, auf das solideste schön weiß abbleichen kan, auch Hochoberkeitlich privilegiert; weil aber seine Bekanntschaft je länger je mehr sich ausbreitet, daß oft Waaren zum Abbleichen zugesandt werden, die es blos dem Führmann übergeben, weil ihnen die Addresse unbekannt ist; derowe- gen für nöthig befunden, meine Addresse dem E. Publiko zu ertheilen, damit kein Error geschehe; man bittet aber die Waar Franco einzusenden, das Garn wird man schon unterbinden, wie es bey mir üblich ist, daß kein Faden verzehrt wird.</p>","1784-05-06","","","177","1"
018c963f-8a59-51d1-a414-69bcfc19883a/t2,"<p>13. Künftigen Mitwoch den 12ten diß, wird man auf dem Reebhaus in der Mindern Stadt, allerhand Hausrath, Leinenblun- der und Hölzenwerk verganten.</p>","1784-05-06","","","177","2"
018c963f-8a59-51d1-a414-69bcfc19883a/t3,"<p>14. Es ist Allhier angelanget Mr. Micheletti ein Italianer, und in Paris angesessener Zahnar3t. Er besizt die Kunst, Zähne aus- zuziehn, selbige zu säuberen, cauteristeren, mit Bley auszufüllen, zu bohren, gerad zu richten, abzugleichen, zusamen zu setzen, die Krumungen zu heben, und die lockern zu bevestigen, sowohl durch Seiden-als Gold- faden, verschiedene Plättcher, und durch einen ganz besondern Werkzeug, womit er in einer kurtzen Zeit alle die Zähne in die natürliche Ordnung bringet. Er weißt auch den angegriffenen Theilen, die verdorbene auß der Wurzel zu heben, künstliche einzu- setzen, also daß man mit diesen eben so gut, wie mit den natürlichen käuen möge. Er fü- bricirt auch künstliches Zahnfleisch und künst- liches Gebiß, und uberhaupt alles, was in diese Kunst einschlägt. Denjenigen, so ihm ihr Zutrauen gönnen werden, wird er mittheilen alle die Erfindungen seiner Geschicklichkeit; in dieser Absicht weil Er hier schon bekannt, wird Er sich des Jahrs einige Mahl hier aufhalten, und nach ge- nauester Erforschung verschiedener Zustan- den die beguemlichste Hilfsmittel ausfindig machen. Es sind auch bey ihme zu haben verschiedene Wasser, Pulver, Arzueyen, Wurzlen, Schwämlein, Bürstlein zur Säu- berung und Erhaltung der Zähnen und Zahnfleisches. Den Armen wird er ohne Entgeldt dienen. Er logiert allhier bey dem wilden Mann.</p>","1784-05-06","","","177","3"
018c963f-8a59-51d1-a414-69bcfc19883a/t5,"<p>15. Hr. Olivier, Wund- und Zahnarzt der Stadt Lyon, und des Herren Joseph von Camas, des H. R. Reichs Freyherrn und Grafen von Viltouse und Cortat, da er durch hiesige Stadt reiset bietet einem geehr- ten Publico seine Dienste an für alle Theile sei- ner Kunst, die er im höchsten Grade zu be- sitzen sich schmeichelt, wie solches die vie- len Zeugnisse von vornehmen Personen , so er zu dienen die Ehre gehabt, aus- weisen. Er reißt die Zähne mit ger größ- ten Behendigkeit aus, wären solche auch biß auf die Wurtzel abgebrochen; er kei- niget sie vollkommen, füllt selbe aus, zer- theilt sie, macht sie eben, und versetzt sie fast ohne einigen Schmerzen zu verursach- en. Er verfertiget und setzt Zähne ein von Meerpferd-Gebeinen; er besitzt den ächten natürlichen Corail, so wie man solchen in den orientalischen Inseln findet: er ver- kauft solchen in Stangen lnd in Pulfer- er reiniget die Zähne und verhindert daß sie nicht ausfallen. Auch hat er ein vor- trefliches Elirir für die Zähne und das Zahnfleisch, wie auch ein Elirir wider den Scharbok; zubereitete Schwämme, Zahn- bürsten und chinesische Stengel, die Wur- zel Guimanwe, die sogenannte Jungfern- milch, und eine Wurzel, die, wenn man solche auf den Zahn legt, die Schmerzen augen- angenblicklich stillet. Nebst diesen Arti- kein, deren gute Wirkung dem Herrn Oli- vier den größten Ruf erworben hat, be- sitzt er noch das Geheimniß einer Salbe, die nicht nur das Ungeziefer vertreibt, son- dern auch die Haare wachsen macht, und verhindert daß sie nicht ausfallen. Er wird sich in die Häuser verfügen, wo man ihn hinfodern wird. Er logiert beym Wilden Mann.</p>","1784-05-06","","","177","5"
01a2a89d-352a-58d0-974b-deb422baaeb5/t1,"<p>P. S. Zum Verkaufen.</p>","1784-08-12","1","","309","1"
01a2a89d-352a-58d0-974b-deb422baaeb5/t2,"<p>1. Bey Hrn. C. A. Serini, Buchhändler allhier, ist zu haben: Voyage dun ama- teur des Arts en Flandre, dans les Pays- bas, en Hollande, en France, en Savoye en Italie & en Sursse, fait dans les anneés 1775.. 1778. 4 Tomes, 12. 1783. fl. 2. xr. 20. Tableau de Punivers, contenant .la decription de tous les pays, des villes principales & des endroits les plus com- mergans des 4 Parties du monde &c. 180 1784. fl. 1. Jean-Jacques à Mr. Servant fur des reffexions contre ses derniers Ccrits Lettre pseudonyme, 8. 1784. Rr. 20. Fon. tenelle juge par ses Pairs, ou eloge de Fontenelle en forme de Dialogue, entre trois Academiciens &c. gr. 8. 1784. xr. 48. Lavaters Räthsel im Julius 1784, zu Pfef- fers gemacht, 8. kr. 4. Jesutergift, oder auch der Jesuit in fünferley Ge- stalten, allen Christen zur Warnung, 8. 1784. kr. 15. Christliche Erbauungs- und Aufmunterungsgedichte, für jüngere und ältere Christen, 8. 1784. kr. 24. Oe- sterreichische Biedermanns-Kronit, mit ei- nem Anhang, 8. 1784. kr. 36. Friedel 50 Briefe aus Wien an einen Freund in Berlin, 8. 1784. kr. 40. Taschenbuch für Brüder Freymaurer, 12. 1784. kr. 16. Faustin, oder das aufgeklärte philosophi- sche Jahrhundert, 8. 1784. kr. 30.</p>","1784-08-12","","","309","2"
01a2a89d-352a-58d0-974b-deb422baaeb5/t4,"<p>Merkwürdigkeiten.</p>","1784-08-12","1","","309","4"
01a2a89d-352a-58d0-974b-deb422baaeb5/t5,"<p>Den 4 Aug. zu einem Appellationsherrn, an Herrn Meister Thurneysens sel. Stelle, kamen in die Wahl: Rathsherr Weiß. Meister Harscher, Blectus. Meister David. Mo G Hr. Rathsherr Kuder. Meister Heitz. IRathsherr Gemusens.</p>","1784-08-12","","1","309","5"
01a2a89d-352a-58d0-974b-deb422baaeb5/t6,"<p>Auf unserer Landschaft sind ehelich ge- traut worden:</p>","1784-08-12","1","","309","6"
01a2a89d-352a-58d0-974b-deb422baaeb5/t7,"<p>Den 12 Julii in St. Margarethen: Mstr. Lukas Fueß, und Fr. A. Christina Götz. Eodem den 19ten: Mstr. Achilles Georg, und Jungfr. Ursula Buser. Den 19ten in Mönchenstein: Mstr. Emanuel Biermann, und Jungfr. Martha Elisabeth Dunkel. Fodem den 26ten eben allda: Mstr. Fran; Matt, und Anna Maria Schön. Den 2 Aug. in Waldenburg: Hr. Johannes de Hans Georg Fürstenberger, und Jungfr. Maria Salome Burkhardt. Den 2 Aug. in Riechen: Hr. Hans Franz Socin, und Fr. Rosina Meyer. Sodann den 9ten auch allda: Mstr. Lukas d Anon, und Jungfr. Catharina Dorothea Stückelberger. Fodem zu St. Jakob: Hr. Hans Balthasar Geßler, und Jungfr. Anna Maria Schaffner.</p>","1784-08-12","","1","309","7"
02830b37-36bd-580e-a19d-15634b26d198/t0,"<p>3. In der St. Peterskirch, ist ein silberner, Fingerhut, etliche Psalm- und Gesangbü- cher, worunter eines mit silbervergoldten Schlößlein, gefunden worden; beym Si- grist allda abzuholen.</p>","1784-04-15","","","148","0"
02830b37-36bd-580e-a19d-15634b26d198/t1,"<p>4. Ein roth und weisses Schnupftuch, so mit V. H. gezeichnet, dessen Camerad im Be- richthaus zu sehen, ist Dienstags 14 Tage, am Imbergäßlein verlohren worden; man offeriert eine Belohnung.</p>","1784-04-15","","","148","1"
02830b37-36bd-580e-a19d-15634b26d198/t10,"<p>3. Den 28ten biß, wird man im Mindern Basel, zum schwarzen Adler, verganten: Allerhand Hausrath, Federbether, Manns- kleider, Leinenblunder, Comodes, Kästen, Tische und ander Hölzenwerk, Sackuhren, Zinn-Ehern- und Kupfergeschirr, gute alte und neue Weme, Fässer, und endlich das Haus nebst freyem Kauf, anfruffen.</p>","1784-04-15","","","148","10"
02830b37-36bd-580e-a19d-15634b26d198/t11,"<p>4. Bey Hrn. Scholer auf der Rheinbruck, sind zu haben: Catalogi von theol. jurid. philosoph. und historischen Buchern, die den 21ten diß, im untern Collegio sollen vergantet werden.</p>","1784-04-15","","","148","11"
02830b37-36bd-580e-a19d-15634b26d198/t12,"<p>5. Montags den 19ten diß, fährt eine leere Kutschen nach Zurich; und Donnerstags den 29ten dito, eine nacher Bern; bey Mstr. Rudolf Oßwald in der Fröschgaß zu erfragen. Auch rekommendiert er sich mit seiner grossen zwölfsitzigen bekannten Biele- rischen Chaise, sowol auf Reisen als sonst, um billigen Preis jederman zu bedienen.</p>","1784-04-15","","","148","12"
02830b37-36bd-580e-a19d-15634b26d198/t13,"<p>6. Bey Hrn. Eman. Scherb zum Rebstock, sind noch einige Billets der 7ten Churer- Lotterie à 2 Frank. 8 kr. zu haben; die Ziehung ist auf den 26ten diß festgesetzt, und die Lotterie bestehet, wie die 6 erstern, in 5 Classen und 900o Billets; die beträcht- lichsten Gewinnste sind: 1à F. 8000. 1 à 4000. 1 à 3000. 2 à 2000. 3 à 1500. 2 à 1200. 2 à 1000. 1 à 800. 2 à 600.  à 500. 20 à 300. 32 à 200. 4 à 150. 40 à 100. in Schweitzerfranken, ohne die grosse Anzahl deren unter 100. zu gedenken, welches im Plan alles dentlich angezeigt, und derselbe ist gratis bey ihme zu haben.</p>","1784-04-15","","","148","13"
02830b37-36bd-580e-a19d-15634b26d198/t14,"<p>7. Hr. Mollinet, der Tanzmeister ist wieder- um allhier, und logiert bey Frau Wittib Gaß Gaß in der Aeschervorstadt; er empfiehlt sich E. E. Publito, jungen Leuten Lectio- nen im Tanzen zu geben; erewird sich bii- lig finden lassen.</p>","1784-04-15","","","148","14"
02830b37-36bd-580e-a19d-15634b26d198/t2,"<p>5. Ein roth, blau und weisses Nastuch, ist Sonntags den 4ten diß, in der Gegend des Münsters gefunden worden, und wird dem Eigenthümer um die Gebühr ange- botten.</p>","1784-04-15","","","148","2"
02830b37-36bd-580e-a19d-15634b26d198/t3,"<p>6. An eben diesem Tag, hat eine junge Toch- ter von Lörach, von Riechen bis Lörach, eine ganz neue Eventail verlohren ; dem Finder, der solche ins Berichthaus liefert, wird eine der Sache angemessene Beloh- nung versprochen.</p>","1784-04-15","","","148","3"
02830b37-36bd-580e-a19d-15634b26d198/t4,"<p>7. Dienstags den 6ten diß, ist von der Tiefe bis in die Kleine Stadt, der Hamburger. Correspondent, in einer Couverte verloh- ren worden; man offeriert dem Rückgeber 20 bz. Belohnung.</p>","1784-04-15","","","148","4"
02830b37-36bd-580e-a19d-15634b26d198/t5,"<p>8. Seit etwas Zeit sind einige Schlüssel ge- funden worden, die den Eigenthumern an- gebotten werden.</p>","1784-04-15","","","148","5"
02830b37-36bd-580e-a19d-15634b26d198/t6,"<p>Allerhand Nachrichten:</p>","1784-04-15","1","","148","6"
02830b37-36bd-580e-a19d-15634b26d198/t7,"<p>Freytags den 23ten diß, am Georgentag Nachmittag um -Uhr, wird die Frauen Wittib Pack, geb. Wollebin zuständige Behausung, zur Weyhe genannt, in der Aeschervorstadt, in diesem Haus selbsten, freywillig aufgeruffen und dem Meistbie- tenden überlassen werden. Sodann wird man folgenden Samstag, den a4ten diß, am Albertustag, auch Nach- mittags um 2 Uhr, die Packische Behan- sung in der Mindern Stadt, oben an der Ubengaß zwuchen Mstr. Matzinger und de- nen Kellerischen Erben gelegen, in dieser Behausung selbst, offentlich aufruffen und dem Meistbietenden überlassen.</p>","1784-04-15","","","148","7"
02830b37-36bd-580e-a19d-15634b26d198/t9,"<p>2. Den 27- oder 28ten diß, fahrt eine leere Kutsche von hier nach Bern; wer sich die- ser Gelegenheit bedienen will, benebe sich bey Mstr. Caspar Siegfried zu melden.</p>","1784-04-15","","","148","9"
02f25a84-7156-5813-87c8-d37b3be32f87/t1,"<p>Allerhand Nachrichten:</p>","1784-11-11","1","","441","1"
02f25a84-7156-5813-87c8-d37b3be32f87/t2,"<p>1. Es ist Uns. Gnäd. Herren glaubwürdig zu vernemmen gekommen, daß falsche fran- zösische grosse Thaler in das Publikum ge- worffen worden; Hochdieselben haben in dieser Betrachtung nöthig erachtet, Män- niglich hievor zu warnen, und zu diesem Ende folgende Merkmale, wodurch diesel- ben mögen erkannt werden, kund machen zu lassen. Erstlich sind dieselben in dem Gewicht Btel leichter als die ächten, und halten an seinem Silber, vermög gemachter Prob, mehr nicht als für 12 Batzen am Werth: sodann sind diese Thaler in zweyen Stü- cken gegossen, und zwar den ächten im Präg nach, gleich; allein auf dem Rand derselben lasset sich lleicht merken, daß die beyde gegossene und zusammengesetzte Stück gelötet sind, auch daß die Umschrift auf demselben deswegen nicht leslich. Diese falsche Thaler sind denjenigen äch- ten Thalern nachgemacht, welche in den Jahren 1736 mit dem Buchstaben E 1739 mit à, 1774 mit L, 1726 mit W geprä- get worden. Sign. den 10 Nov. 1784. Cangley Basel.</p>","1784-11-11","","","441","2"
02f25a84-7156-5813-87c8-d37b3be32f87/t3,"<p>2. Montags den 15ten diß, gel. GOttl und folgende Tage, wird man in der Behau- sung, zum Spiegelhoof genannt, aller- hand Hausrath, Bethwerk, Leinenblunder, Silber, Zinn- Ehern-Kupfergeschirr, Kästen und anderes Hölzenwerk: wie auch eine zimliche Anzahl Bücher, darunter vie- le juridische, und die meisten dlaßischen Schriftsteller befindlich, offentlich aufruffen und dem Meistbietenden überlassen; der Catalogus der Bücher, welche nach Been- digung der Hausrathsgant, Mitwoch den 17ten diß sollen vergantet werden, wird 10 Tage vor der Gant, bey Hrn. Scho- ler, Buchbinder auf der Rheinbruck einzu- sehen seyn.</p>","1784-11-11","","","441","3"
02f25a84-7156-5813-87c8-d37b3be32f87/t5,"<p>3. Bis Donnerstag den 18. Noy. werden in Lorrach, auf dem Gasthaus zur Kronen, nachfolgende Spezereywaaren von der an- geordneten Oberamtl. Commißion, öffent- lich an den Meistbietenden, unter annehm- lichen Bedingungen, verkauft werden, als: 18 Kisten Candit, verschiedener Art. Ein Ballen Javacaffre. Ohngefehr; Centner kleinen Meliszucker. Ein Ballen von ohngefehr 3 Cent. gan- zen Ingber. 16 H. The doé & Haysan. 10  ohngefehr Zimmet. Ein kleiner Pack von 22 ßB. Nägelein. 2Ballen Blauholz, gemahlen. Ein Ballen Pfälzertaback, in Stangen. Obngefehr 6ra 8 Centner verschiedenen Rauchtoback, in Päckchen. Ohngefehr 36 Centner Elsässer-Tobacks- blätter, und allerley Wollenwaaren, Sam- met und Halbleinen. Sämtliche Kauflustige werden dahero zu dieser Steigerung andurch öffentlich ein- geladen. Lörrach den 28 Oct. 1784. Hochfürstl. Ma ggr. Baad. Ober- amt der Landgrafschaft Sausen- berg und Herrschaft Röteln.</p>","1784-11-11","","","441","5"
02f25a84-7156-5813-87c8-d37b3be32f87/t6,"<p>4. Den 31ten letzten Monats October Mor- gens; Uhr an einem Sonntag, hat sich zugetragen, daß nachtschwärmerische Die- ben sich auf dem Graben bey St. Leon- hard, alldorten hinunter geholfen, und ein wol-beschlossenes Hünerhausthürlein nicht allein gewaltthätig eröffnet, sondern auch beschloffen, und daraus viel Geflügel theils gestohlen, theils mit Füssen zertretten ha- ben: ohngefehr sechs Wochen vor jenem Sonntag, hat vermuthlich dieses nemliche Diebsgefindel eine Leiter in besagtem Gra- ben ben im Stich gelassen, die zu dem Her- untersteigen zu kur; war; ein Recompen; von drey neuen Louisdors verspricht man der Persohn, die ein von diesen Dieben wird entdecken können, und deren Namen soll daneben, auf Verlangen, verschwie- gen bleiben.</p>","1784-11-11","","","441","6"
03e093fe-28de-5659-b7a0-c91dc5af97d8/t1,"<p>Kost, Information und Bedienun- gen werden angetragen und begehrt:</p>","1784-07-29","1","","286","1"
