id,text,date,isheader,noadvert,page,readingorder
b43e19de-972a-5266-b71b-294c815107e8/t7,"<p>5. Die Speyrische Haubt-Behausung am Heu- berg gegen dem Löwenzorn hinüber, samt Keller, Frucht-Schüttenen, Hof, Stallung samt all übriger Zugehörd und Gerechtigkeit, wie der Augenschein in mehrerem zeigen wird, weshalb sich bey Hrn. Notar. und Amtmann Keller anzumelden.</p>","1764-01-05","","","7","7"
b43e19de-972a-5266-b71b-294c815107e8/t8,"<p>6. Ein der besten Mannen-Sitzen im Münster wäre Reversweise gegen einen dergleichen in St. Peters-Kirch, oder in Ermanglung des sen gegen einen billigen Zins zu verleihen.</p>","1764-01-05","","","7","8"
b43e19de-972a-5266-b71b-294c815107e8/t9,"<p>7. Ein Losament auf dem ersten Etage an der Freyenstraß ohnweit dem Ringgäßlein, beste- hend in einer Stuben, Alekofen, Kuchin, Sommerhaus und Kammern, alles auf einem Boden.</p>","1764-01-05","","","7","9"
b43e19de-972a-5266-b71b-294c815107e8/t10,"<p>Kost, Information und Bedienun- gen werden angetragen und begehrt:</p>","1764-01-05","1","","7","10"
b43e19de-972a-5266-b71b-294c815107e8/t13,"<p>2. In ein hiesiges Handelshaus wird ein Lehr- jung von gutem Haus von aussenher mit bil- ligem Kostgeldt begehrt, das mehrere ist im Berichthaus zu erfragen.</p>","1764-01-05","","","7","13"
b43e19de-972a-5266-b71b-294c815107e8/t14,"<p>3. Ein Mensch, der rasiren und frisiren kan, und getreu und sehr arbeitsam ist, auch mit Pfer- den umzugehen weißt, sucht Dienst bey einem Herrn.</p>","1764-01-05","","","7","14"
b43e19de-972a-5266-b71b-294c815107e8/t15,"<p>4. Eine ehrbäre Witfrau sucht bey alten Ehren- Leuten als Haushalterin um die Kost unterzu- kommen, das mehrere ist im Berichthaus zu erfragen.</p>","1764-01-05","","","7","15"
b43e19de-972a-5266-b71b-294c815107e8/t16,"<p>5. Ein starker Mensch, der mit Pferden um- gehen kan, sucht Dienst bey einem Herrn.</p>","1764-01-05","","","7","16"
b43e19de-972a-5266-b71b-294c815107e8/t17,"<p>6. Man suchet einen erwachsenen Knaben zum Posten, um den Wochenlohn, er müßte aber um St. Johann oder Spahlen herum woh- nen, im Berichthaus ohne Entgeldt zu er- fragen.</p>","1764-01-05","","","7","17"
23c88c88-206e-53ab-8c2b-846e1dd48331/t1,"<p>8. Ein Mensch, das ein drey Wochen altes Kind hat, offerirt ihre Dienst als Säugamme.</p>","1764-01-05","","","8","1"
23c88c88-206e-53ab-8c2b-846e1dd48331/t2,"<p>Verloren und gefundene Sachen:</p>","1764-01-05","1","","8","2"
23c88c88-206e-53ab-8c2b-846e1dd48331/t3,"<p>1. Verwichenen Montag ist von der Freyenstraß über den Nadelberg bis St. Martin ein silbern Rinklein verloren worden, wovon der Came- rad im Berichthaus zu sehen, und dagegen eine Belohnung offerirt wird.</p>","1764-01-05","","","8","3"
23c88c88-206e-53ab-8c2b-846e1dd48331/t4,"<p>2. Wenn jemand ein Federhündlein und einen grossen gelben Hund verloren, der kan beym Scharfrichter vernehmen, wo solcher sich be- findet.</p>","1764-01-05","","","8","4"
23c88c88-206e-53ab-8c2b-846e1dd48331/t5,"<p>3. Heut 14 Tag Abends um 7Uhr hat eine Dienst- magd von der Herberg bis in die Lottergaß ihre roth lederne Tasche, worinnen nebst einem französischen Schlüsselein, Schärlein ꝛc. sich auch etwas Geldts befunden, verloren; man überliesse dem Finder gerne das Geldt zur Be- lohnung, wenn das übrige nur wieder zuruck erfolgte.</p>","1764-01-05","","","8","5"
23c88c88-206e-53ab-8c2b-846e1dd48331/t6,"<p>4. Verw. Mitwoch 14 Tag ist an der Freyen straß ein Lebküchlein-Model mit W. M. ge- zeichnet verloren worden, man offerirt eine Belohnung.</p>","1764-01-05","","","8","6"
23c88c88-206e-53ab-8c2b-846e1dd48331/t7,"<p>5. Heut 14 Tag ist an der Wertenbergischen Gant einem Freund ein roth und weiß Schnupf- tuch verloren worden, man offerirt dem ehr- lichen Finder eine Belohnung.</p>","1764-01-05","","","8","7"
23c88c88-206e-53ab-8c2b-846e1dd48331/t9,"<p>Allerhand Nachrichten:</p>","1764-01-05","1","","8","9"
23c88c88-206e-53ab-8c2b-846e1dd48331/t10,"<p>1. Im Berichthaus ist ein Catalogus zu sehen von schönen neuen Juristisch- und Mathema- tischen Büchern, welche man Stuckweis zu verkaufen Willens ist, sie dienen gröstentheils zu Prary.</p>","1764-01-05","","","8","10"
23c88c88-206e-53ab-8c2b-846e1dd48331/t11,"<p>2. Dem E. Publico dienet zu wissen, daß an der heutigen Gant zu Schärern auch ein grosses gan; neues am besten Ort gelegenes Meßhaus- lein wird aufgerufen und dem Meistbietenden überlassen werden.</p>","1764-01-05","","","8","11"
23c88c88-206e-53ab-8c2b-846e1dd48331/t12,"<p>3. Jemand an der obern Freyenstraß sucht ei- nen Mithalter zur Hurterischen Schafhauser- Zeitung, im Berichthaus zu erfragen.</p>","1764-01-05","","","8","12"
23c88c88-206e-53ab-8c2b-846e1dd48331/t13,"<p>4. Es sucht jemand einen Mannensitz auf dem Letner zu St. Peter gegen einen Weibersitz all- da lehnsweis zu vertauschen.</p>","1764-01-05","","","8","13"
23c88c88-206e-53ab-8c2b-846e1dd48331/t14,"<p>5. Von heut über 8 Tag den 12. Jenner 1764. wird die Wertenbergische Behausung an der Krämpergaß nahe beym rothen Löwen, mit Höflein, Keller, Stallung und andern Gele- genheiten, wie auch 2 aufgerichtete Drehstühl mit 2 Schwungrädern im Haus selbsten öf- fentlich aufgerufen und dem Meistbietenden überlassen werden.</p>","1764-01-05","","","8","14"
23c88c88-206e-53ab-8c2b-846e1dd48331/t15,"<p>Seit letsterm Ordinari ist gestorben und begraben worden:</p>","1764-01-05","1","","8","15"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t0,"<p>Es wird zum Verkauf angetragen:</p>","1764-01-05","1","","5","0"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t1,"<p>1. Bey Herrn Hieronimus Gemuseus an der Gerbergaß ist wiederum guter Parmesaner-Käß zu haben.</p>","1764-01-05","","","5","1"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t2,"<p>6. Ein schöner Stock vom besten unberegneten Heu, unweit der Stadt gewachsen, bey Hr. Emanuel Ritter auf dem Spalenthurn zu er- fragen.</p>","1764-01-05","","","5","2"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t3,"<p>3. Eine Grube voll wohlverwärter Bau am Bäumlein gegen der Presen; über zu erfragen.</p>","1764-01-05","","","5","3"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t4,"<p>4. Bey Hr. Hans Jacob Jäcklin auf der Ei- sengaß ist guter alter Ursuler-Käß in billigem Preis zu haben.</p>","1764-01-05","","","5","4"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t5,"<p>Zwey nußbäumerne Bethladen, in billigem Preis, im Berichthaus zu erfragen.</p>","1764-01-05","","","5","5"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t6,"<p>6. Eine Wand-Uhr mit einem Wecker, in billi- gem Preis, im Berichthaus zu erfragen.</p>","1764-01-05","","","5","6"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t7,"<p>7. Ohngefehr 4. Saum extra guter rother Mar- gräfer-Wein von An. 1760. à 5 N Thlr. der Saum; Item weisser 6ager à 4 N Thlr. da- von man vom weissen nach Belieben haben kan; wie auch etliche gute weingrüne Stück- lein Faß in Eisen gebunden in billigem Preis, im Berichthaus ohne Entgeldt zu erfragen.</p>","1764-01-05","","","5","7"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t8,"<p>8. Bey Hrn. Emanuel Iselin im Stupanischenl Laden auf der Eisengaß sind nebst seinen schon bekannten Waaren zu haben; Ertra schöne Rysten in billigem Preis; desgleichen ist bey obgemeldtem in Commißion zu haben le Bau- me merveillenz, dessen gute Eigenschaften sind bey ihme auf gedruckten Zeduln gratis zu sehen, das Gläslein à 10 Liv. de France.</p>","1764-01-05","","","5","8"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t9,"<p>9. Im Berichthaus ist eine kleine Büffet-Uhr, die Stunden und Minuten zeigt, à 3 NThaler zu haben.</p>","1764-01-05","","","5","9"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t10,"<p>10. Das Heu und Emd ab einer Thauen Matten bey Heinrich Gysin zum grünen Adler in St. Alban -Vorstadt-</p>","1764-01-05","","","5","10"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t11,"<p>11. Achtzig Saum weisser Margräfer-Wein von 1760. in billigem Preis, bey Hrn. H. Georg Thurneysen des Küefers sel. Wittib zu erfragen.</p>","1764-01-05","","","5","11"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t12,"<p>12. In Groß Hüningen sind 2 à 3 Saum extra guter rother Welsch-Neuenburger-Wein von 1759. zu haben und kan bey Herrn Boiston Uhrenmacher allda erfragt werden, welcher billigen Preis machen wird.</p>","1764-01-05","","","5","12"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t13,"<p>13. Alter rother Wein der Saum à 15 Pfund. Dito weisser à 13 Pfund nach Belieben zu haben, und ist sich bey Hrn. Isaac Liechtenhan zur Gylgen anzumelden.</p>","1764-01-05","","","5","13"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t14,"<p>14. Im Berichthaus ist eine Parthey extra grosse Granaten das Stuck à 1ß. zu haben; Item ist allda ein blauer Plüschener Rock und ein neuer Baselhuth in billigem Preis zu haben.</p>","1764-01-05","","","5","14"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t15,"<p>15. Zwey Weingrüne Stücklein Faß in Eisen ge- bunden, jedes von 10 Saumen, in billigem Preis, im Berichthaus zu erfragen.</p>","1764-01-05","","","5","15"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t16,"<p>16. Im Berichthaus ist zu haben: Ein Stuck su- perfeinst schwarzer Genueser Sammet, dop- pelt, nemlich auf der einen Seite auf Fozel- Sammet gewoben, so für Vestes, Banjolet- tes, Coeffes und Mantilles sehr dienlich, der Stab à fl 10; oder ein N. Louisdor. Ein Stuck von etwa 18 Stab schön klein geblüm- ter dunkelblauer Plüsch, für Sessel, Sopha und dergleichen Fütterung tauglich, der Stab à fl 34, davon nach Belieben zu haben. Pluschene Vestes mit gaufrirten geblümten Bordures, in Scharlach, Cramoisin, grün, Sächs. blau, dunkelblau, Citran- und Silber- farb, das Stuck à fl 74.</p>","1764-01-05","","","5","16"
81f4998c-d7d1-5db2-a3ad-5eb592fbfe0f/t17,"<p>17. Zwey neue nußbaümerne Kästen von schönem Maserhol; eingelegt; sollte aber ein Liebhaber nur einen davon kaufen wollen, so thäte man selbigen selbigen auch geben, und ist sich derohalben im Berichthaus zu erkundigen.</p>","1764-01-05","","","5","17"
271fecce-a501-56c9-b636-45144a6df69d/t1,"<p>18. Ein Stück von circa 50. Ellen 6 Viertel breit weiß Rysten Haustuch in billigem Preis im Berichthaus zu erfragen.</p>","1764-01-05","","","6","1"
271fecce-a501-56c9-b636-45144a6df69d/t2,"<p>19. Zwey Stücklein voll guter rother Wein, das einte von 176 das andere von 62. in billi- gem Preis, im Berichthaus ohne Entgeldt zu erfragen.</p>","1764-01-05","","","6","2"
271fecce-a501-56c9-b636-45144a6df69d/t3,"<p>20. Ein neuer starker und sehr wohl beschlagener Schub-Karren in billigem Preis, im Bericht- haus zu erfragen.</p>","1764-01-05","","","6","3"
271fecce-a501-56c9-b636-45144a6df69d/t4,"<p>21. Bey Frau Müllerin zum Elefanten ist zu haben : Aller Sorten Hamburger-Wolle, so- wohl gefarbt als weisse, feine und ordinary flächsene Sommerzeug, Schnupftücher, Tür- kengarn, weisser Spinal, gebleicht und un- gebleichte Baumwolle, alles in billigem Preis.</p>","1764-01-05","","","6","4"
271fecce-a501-56c9-b636-45144a6df69d/t5,"<p>22. Ein Knaben-Rock für einen 14 à 15 jähri- gen Knaben, im Berichthaus zu erfragen.</p>","1764-01-05","","","6","5"
271fecce-a501-56c9-b636-45144a6df69d/t6,"<p>23. Bey Hr. Christof Ronus auf der Eisengaß sind nebst seinen bekannten Nürnberger Waa- ren auch aller Sorten feine Englische, als feine vergoldte Manns- und Weibs-Uhren. ketten und dito stählene, feine Etuis und Ne cessaire, emaillirte Tabattieres, dito Uhren- Perloques und vergoldte Stecken-Knöpf, fein- stählene Schnallen und dito damascirte, wie auch vergoldte dito Simitor Pinsbel, inglei- chem französische feine Messer und Scheeren- Waaren, in billichen Preisen zu haben. Bey ihme sind auch schöne frische Nürnberger Nudlen in Schachtlen angelangt, das Pfund à 4. Bz.</p>","1764-01-05","","","6","6"
271fecce-a501-56c9-b636-45144a6df69d/t7,"<p>24. Bey Meister Lucas Stähelin dem Küeffer ist guter weisser 6oger Wein à 14. Pfund der Saum, und 6ager à 15. Pf. der Saum nach Belieben zu haben.</p>","1764-01-05","","","6","7"
271fecce-a501-56c9-b636-45144a6df69d/t8,"<p>25. Eine neue Kohlpfannen mit einem Creutz ein artig glasirtes Oefelein mit einem Deckel, darauf man kochen, sich wärmen und tröck nen kan. Zwey schöne Kopfküsse und ein Durch- gängküsse.</p>","1764-01-05","","","6","8"
271fecce-a501-56c9-b636-45144a6df69d/t9,"<p>26. Bey Hr. Ludwig Gißler auf dem Kornmarkt ist wiederum aller Gattung Fayence Geschirr welches er einem anmen Krämer aus Mitleiden abgekauft, in gar sehr billigem Preis zu haben.</p>","1764-01-05","","","6","9"
271fecce-a501-56c9-b636-45144a6df69d/t10,"<p>27. Eine Mangoldische Bibel; item eine Ma- drazen zu zwey Personen, in billigem Preis, im Berichthaus zu erfragen.</p>","1764-01-05","","","6","10"
271fecce-a501-56c9-b636-45144a6df69d/t12,"<p>28. Ohngefehr drey Klafter Heu, in billigem Preis, im Berichthaus ohne Entgeldt zu er- fragen.</p>","1764-01-05","","","6","12"
271fecce-a501-56c9-b636-45144a6df69d/t13,"<p>29. Die Rohnerische Behausung hinter der Schol, mit einem wohlgelegenen Laden, ent- weder zu verkauffen oder ganz zu verleihen. Ferner gleich gegen uber ein Laden und eine Stuben ebenes Fusses, so gleich zu beziehen.</p>","1764-01-05","","","6","13"
271fecce-a501-56c9-b636-45144a6df69d/t14,"<p>Hingegen wird zu kaufen begehrt:</p>","1764-01-05","1","","6","14"
271fecce-a501-56c9-b636-45144a6df69d/t16,"<p>2. Man sucht in ein Münz-Cabinet, Thaler und Gulden, so von Kaysern und Königen ꝛc. vor dem Jahr 1530. geschlagen worden, in- sonderheit auch einen Mansfeldischen Thaler mit der Aufschrift: Bey GOtt ist Rath und That. Item einen Thaler von Ulrich dem ersten, Herzog von Würtemberg. Ferner ei- nen Braunschweigischen Thaler de An. 1650. mit der Aufschrift: GOttes Freund, der Pfaffen Feind; auf der einten Seite stehet der Herzog in einem Harnisch, den Degen in der linken Händ habend und neben die Wor- te: restat sinistra. Wer nun von dergleichen Munzen hat und will selbige gegen einen rai- sonnabsen Agio verwechseln, der beliebe es durch das Berichthaus mit Vermeldung derer Sorten wissend zu machen, insonderheit offe- rirt man vor die 3. letztberührte Thaler den doppelien Werth.</p>","1764-01-05","","","6","16"
271fecce-a501-56c9-b636-45144a6df69d/t20,"<p>6. Es werden ein oder zwey saubere schwarze tüchene Mannen-Kleider begehrt, es mögen Lald Kleider oder ausgarnirte seyn, wann sie nur in einer rechten Grösse sind, für wohlge. wachsene wachsene Leut, könnten nur nebst aüsserstem Preis Meister Joh. Rudolf Langenmößler dem Schneider an der Huthgaß gesandt werden.</p>","1764-01-05","","","6","20"
b43e19de-972a-5266-b71b-294c815107e8/t11,"<p>1. Signor Ma6atonri, Romano, welcher über 33 Monat allhier als Civis academicus sich aufhält, auch mit Hoher Erlaubnus zu fünf verschiedenen Malen in dem obern Collegio zum Vergnügen der Liebhaber der Italiäni- schen Sprache, offentliche Moral-geistliche Reden gehalten, in der Zuversicht, sich da- durch auch Privat-Lectiones zu procuriren, thut mit diesem dem E. Publico zu wissen, daß er, und zwar durch die gnädige Huld und Protection E. E. Regenz hiesiger Hohen Schu- le, darzu angefrischet, entschlossen seye, gel. GOtt vom 8ten nächstkünftigen Jenners an bis den 25. Merzens, alle Sonntag nach 1. Uhr Nachmitags in dem obern Collegio be- sagte offentliche Reden fortzuhalten; deßwe- gen er sich auch den Liebhabern der Italiäni- schen Sprach, sowohl aus diesem Anlas, als auch zu Gebung Privat-Lectionen, unter Ver- sprechung aller Billichkeit und Fleisses gehör- samst empfihlet.</p>","1764-01-05","","","7","11"
b43e19de-972a-5266-b71b-294c815107e8/t18,"<p>7. Herr Hieronymus Räber, wohnhaft an der Huthgaß bey Frau Stockerin, welcher durch U. Gn. HH. Vorsorge sein Talent in der Singkunst zu uben Gelegenheit bekommen, offerirt dem E. Publico zur Dankbarkeit für diese Hohe Wohlthat, armen Burgerskindern umsonst eine Lection in der Singkunst zu ge- ben, weshalb sie sich bey ihme melden und nach Befinden vernehmen können, wenn und wo und wie oft diese Stunde soll gehalten werden. Bemittelten Personen offerirt er ein gleiches nebst Schreiben und Lesen, entweder in in ihren eigenen oder in seinem Haus, gegenl beliebige Discretion.</p>","1764-01-05","","","7","18"
23c88c88-206e-53ab-8c2b-846e1dd48331/t8,"<p>6. Abends den 28. Dec. als vorgestern 8. Tag, ist von einem fremden Bedienten in der Stadt verloren worden, eine alte goldene Sack-Uhr mit einfacher glatter Bocte und geschmelztem Zifferblatt, welche unten aufgezogen wird: das Ueberfutter ist mit schwarzemChagrin über- zogen, und an desselben obern Reif grösten. theils abgefallnen; die an der Uhr besindliche Ketten vonComposition hat ein zerbrochen Fach. Man offerirt der Persohn, welche dieselbe ge- funden hat, und in das Berichthaus zuruck geben wird, 6. Neue Thaler; Man ersucht die Herren Uhrenmacher, falls ihnen eine Uhr nach dieser Beschreibung angetragen wurde, selbige aufzuhalten, und in dem Berichthaus anzuzeigen.</p>","1764-01-05","","","8","8"
23c88c88-206e-53ab-8c2b-846e1dd48331/t16,"<p>Den 2ten Jenner im Münster: Herr Hiero- nymus Linder, gewesener General-Maior Ihro Hochmögenden der Herren General- Staaten, und des Grossen Raths. Verwichenen Freytag wurde an Herrn Gene- ral Linders sel. Stelle zu einem Sechser E. E. Zunft zun Hausgenossen durchs Looß erwählt: Herr Johannes Bischof; mit deme in die Wahl gezogen wurde: Herr Hauptmann Frey- Herr Hauptmann Hagenbach, Herr Nicolaus Deucher, Herr Johann Jacob Merian, und Herr Johannes Fürstenberger.</p>","1764-01-05","","1","8","16"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t0,"<p>Es wird zum Verkauf angetragen:</p>","1764-01-12","1","","9","0"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t1,"<p>1. Sechs Stücklein Faß in Eisen gebunden von 6 à 12 Saum haltend, im Berichthaus ohne Entgeldt zu erfragen.</p>","1764-01-12","","","9","1"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t2,"<p>2. Zür Blumen ist guter alter Honig die Maaß à fl. 1. zu haben.</p>","1764-01-12","","","9","2"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t3,"<p>3. Au der Schützenmatten sind schöne frische Picking in billigem Preis zu haben.</p>","1764-01-12","","","9","3"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t4,"<p>4. Eine Behausung gegen dem Hirschen über von 2 Stuben, ein Laden, 4 Kammern, 2 Kel- ler, Hof und Garten, entweder zu verkaufen oder die obere Gelegenheit zu verleihen.</p>","1764-01-12","","","9","4"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t5,"<p>5. Ein ganz neues Metier oder Tambour, dar- auf man auf eine geschwinde Art das Kett- näthlein machen kan, wie es in denen Fabri- ken in St. Gallen gearbeitet wird.</p>","1764-01-12","","","9","5"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t6,"<p>6. Es sind wiederum extra gute frische Balchen und Aelbelen im Gasthof zur Kronen zu haben.</p>","1764-01-12","","","9","6"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t7,"<p>7. Bey Hrn. Amtmann Ubelin am Spalenberg ist wiederum frischer Floret-Reis, ganze, ha be und Viertels-Centner in billigem Preis zu haben.</p>","1764-01-12","","","9","7"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t8,"<p>8. Bey Jungfer Meyer im Ridengäßlein ist in Commißion zu haben: Uberzeug zu halb Du- tzend Sessel samt Fautenil auf Kanenfaß mit allerhand Farben Wüllen gestickt, in billigem Preis.</p>","1764-01-12","","","9","8"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t9,"<p>9. Bey Jungfer Socin in der Schreibstuben ist nunmehro angelangt die schon lang erwartete extra feine weisse und gefärbte Hamburger- Wolle.</p>","1764-01-12","","","9","9"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t10,"<p>10. Bey Hrn. Joh. Heinrich Flick sel. Wittib sind noch einige Stuck der Zuricher Gelehrten Zeitung vor dieses 1764. Jahr à fl. 3 zu haben.</p>","1764-01-12","","","9","10"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t13,"<p>12. Bey Herrn Hieronimus Gemusens an der Gerbergaß ist wiederum guter Parmesaner-Käß zu haben.</p>","1764-01-12","","","9","13"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t14,"<p>13. Ein schöner Stock vom besten unberegneten Heu, unweit der Stadt gewachsen, bey Hr. Emanuel Ritter auf dem Spalenthurn zu er- fragen.</p>","1764-01-12","","","9","14"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t15,"<p>14. Eine Grube voll wohlverwärter Bau am Bäumlein gegen der Presen; über zu erfragen.</p>","1764-01-12","","","9","15"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t16,"<p>15. Bey Hr. Hans Jacob Jäcklin auf der Ei- sengaß ist guter alter Ursuler-Käß in billigem Preis zu haben.</p>","1764-01-12","","","9","16"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t17,"<p>16. Zwey nußbäumerne Bethladen, in billigem Preis, im Berichthaus zu erfragen.</p>","1764-01-12","","","9","17"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t18,"<p>17. Eine Wand-Uhr mit einem Wecker, in billi- gem Preis, im Berichthaus zu erfragen.</p>","1764-01-12","","","9","18"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t19,"<p>18. Ohngefehr 4. Saum ertra guter rother Mar- gräfer-Wein von An. 1760. à 5 NThlr. der Saum; Item weisser 6ager à 4 N Thlr. da- von man vom weissen nach Belieben haben kan; wie auch etliche gute weingrüne Stück- lein Faß in Eisen gebunden in billigem Preis, im Berichthaus ohne Entgeldt zu erfragen.</p>","1764-01-12","","","9","19"
5fc631a9-33fa-5cdb-89e7-f2cec6aeb904/t20,"<p>19. Bey Hrn. Emanuel Iselin im Stupanischen Laden auf der Eisengaß sind nebst seinen schon bekannten Waaren zu haben : Ertra schöne Rysten in billigem Preis; desgleichen ist bey obgemeldtem in Commißion zu haben le Bau- me merveillenn, dessen gute Eigenschaften sind bey ihme auf gedruckten Zeduln gratis zu sehen, das Gläslein à 10 Liv. de France.</p>","1764-01-12","","","9","20"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t1,"<p>21. Bey Meister Lucas Stähelin dem Küeffer ist guter weisser 6oger Wein à 14. Pfund der Saum, und 6ager à 15. Pf. der Saum nach Belieben zu haben.</p>","1764-01-12","","","10","1"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t2,"<p>22. Eine neue Kohlpfannen mit einem Creutz, ein artig glasirtes Oefelein mit einem Deckel darauf man kochen, sich wärmen und tröck nen kan. Zwey schöne Kopfküsse und ein Durch- gängküsse.</p>","1764-01-12","","","10","2"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t3,"<p>23. Bey Hr. Ludwig Gißler auf dem Kornmark ist wiederum aller Gattung Fayenee-Geschirr welches er einem armen Krämer aus Mitleiden abgekauft, in gar sehr biligem Preis zu haben.</p>","1764-01-12","","","10","3"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t4,"<p>24. Eine Mangoldische Bibel; item eine Ma drazen zu zwey Personen, in billigem Preis im Berichthaus zu erfragen.</p>","1764-01-12","","","10","4"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t5,"<p>25. Ohngefehr drey Klafter Heu, in billigen Preis, im Berichthaus ohne Entgeldt zu er fragen.</p>","1764-01-12","","","10","5"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t6,"<p>26. Die Rohnerische Behausung hinter der Schol, mit einem wohlgelegenen Laden, ent- weder zu verkauffen oder ganz zu verleihen. Ferner gleich gegen über ein Laden und eine Stuben ebenes Fusses, so gleich zu beziehen.</p>","1764-01-12","","","10","6"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t7,"<p>27. Ein Stock gutes, satt ligendes und bey schö nem Wetter eingebrachtes Heu, in einer wohl. verwahrten Scheuer zwischen Brattelen und Schauwenburg. Mag ungefehr 6 Wägen vol geben, wie die Bauren zu laden pflegen.</p>","1764-01-12","","","10","7"
a3a7257a-5853-5fc3-aa07-2dc0378dd7f7/t8,"<p>28. Weisser Margräfer-Wein von 1753. à 74 NThaler und rother dito von 1762. à 5 N. Thaler, ist bey Mstr. Johannes Hug dem Kuefer hinterm Stöcklein oben an der Gerber- gaß zu erfragen.</p>","1764-01-12","","","10","8"
